Kanv,Name of a saint,65.0
Abjayoni,"Born of the lotus , another name for brahma",65.0
Jagesh,Lord of the universe,65.0
Mahakaya,Gigantic. lord hanuman,65.0
Jagish,Lord of the universe,65.0
Jagmohan,One who attracts the world,65.0
Vaakpati,Great orator,65.0
Ajeet,One who is invincible,65.0
Kalaivanan,,65.0
Chaaduryan,A meticulous protector,65.0
Kaapalin,A good natured person,65.0
Manjul,Handsome,65.0
Parmesh,Lord vishnu,65.0
Anupam,Incomparable,65.0
Ruchir,"Radiant, beautiful",65.0
Dhrushya,One with great eyes and sharp eye-sight,65.0
Achalraj,Himalayan mountain,65.0
Amolik,Priceless,65.0
Badriprasad,Goft of badri,65.0
Sagardutt,Gift of ocean,65.0
Janmeya,A new born blessed child,65.0
Ujwal,Bright,65.0
Vidhu,Lord vishnu,65.0
Samendra,Winner of war,65.0
Kanvar,Young prince,65.0
Rajanikant,"Sun, lord of night",65.0
Debajyoti,Blessed by the power and insight given by Gods,65.0
Vineeth,,65.0
Nimai,Chaitanya,65.0
Lalitesh,"God of beauty, husband of a beautiful wife",65.0
Vishv,Universe,65.0
Kashinath,Lord shiva,65.0
Harij,The horizon,65.0
Lithiesh,Lithiesh is a Hindu name that means Aim or Goal,65.0
Krishna Chaitanya,,64.0
Saguna,Possessed of good qualities,64.0
Krisha,,64.0
Bachira,One who guides,64.0
Hrydayesh,Lord of hearts,64.0
Janardan,One who helps people,64.0
Zevesh,One who is powerful and full of wisdom,64.0
Dattatreya,"A son of atri, a god",64.0
Mrinaal,Lotus-stack,64.0
Ikesh,Unique,64.0
Pakshi,Bird,64.0
Bhargava,Lord shiva,64.0
Hiran,,64.0
Jayaraj,,64.0
Ajoy,Joyful,64.0
Dayasagar,"Extremely kind, sea of mercy",64.0
Vidvath,One who is highly intellectual,64.0
Nibodh,Knowledge,64.0
Tavas,One who is courageous,64.0
Viksit,To blossom and to flourish,64.0
Jagadees,'Lord of The World',64.0
Pintu,"Point or full stop, Rocky",64.0
Kalanidhi,"Moon, lord shiva",64.0
Kalidas,Servant of goddess kali,64.0
Kaviraj,Doctor,64.0
Kautik,Joy,64.0
Haribabu,,64.0
Prajith,,64.0
Ushan,One who is full of energy; a lively spirit,64.0
Samah,"Saying, promise.",64.0
Cekitana,An Intelligent person who follows Lord Shiva,64.0
Navaj,Newly born,64.0
Vachanpreet,One who holds onto promises; A true and noble being,64.0
Nripesh,King of kings,64.0
Ayog,Auspicious time,64.0
Vilohit,Lord shiva,63.0
Taresh,God of the stars ( moon),63.0
Padminish,Lord of lotuses; sun,63.0
Harteij,Radiance of lord,63.0
Padman,Lotus,63.0
Granthik,"Astrologer , narrator",63.0
Vaithi,Source of all avatars; origin of earth; Another name of Lord Vishnu,63.0
Samajas,Lord shiva,63.0
Chikku,Sweet; fruit,63.0
Jagatkishor,World child,63.0
Nirek,Superior,63.0
Jabarr,One who consoles others,63.0
Kavi,Poet,63.0
Mahadevan,,63.0
Mahabahu,Arjuna,63.0
Devguru,Teacher of gods ( brihaspati ),63.0
Puneeth,,63.0
Nambi,Self confident,63.0
Jeeval,Full of life,63.0
Abhivaadan,Greeting,63.0
Naaraayan,The refuge of man,63.0
Chakradev,Lord vishnu,63.0
Syun,A ray,63.0
Raghavan,,63.0
Raivata,A manu,63.0
Archan,Worship,63.0
Dandapaani,An epithet for yama,63.0
Manth,Thought,63.0
Mukunda,Lord krishna,63.0
Utkal,A glorious and wonderful personality,63.0
Vinaayak,Remover of obstacles,63.0
Amitav,Limitless luster; name of Lord Buddha;Same as amitabh,63.0
Ubhay,A true blessing,63.0
Parthasarathi,Charioteer of partha ( lord krishna),63.0
Harinath,,63.0
Tapeshwar,Lord shiva,63.0
Mangesh,Lord shiva,63.0
Deepankar,One who lights the lamp,63.0
Neesh,,62.0
Harindra,A tree,62.0
Rasesh,Lord krishna,62.0
Arghya,Floral tribute to god,62.0
Devanand,Joy of god,62.0
Vidvan,Scholar,62.0
Mahapadmananda,Big lotus,62.0
Maharath,A great charioteer,62.0
Venkat,Lord vishnu; lord krishna,62.0
Pravir,Brave,62.0
Pradnesh,Lord of wisdom,62.0
Bakul,A kind of tree,62.0
Varman,One who is the leader;Another name of Lord Vishnu,62.0
Chintan,Meditation,62.0
Chaarudatt,Born of beauty,62.0
Gaurab,A dignified personality,62.0
Bajrangi,A fighter,62.0
Eeshwar,God,62.0
Rochan,Bright,62.0
Arhat,Respectable,62.0
Anandaraj,,62.0
Janu,Soul; life force,62.0
Guna,Bestowed with qualities,62.0
Pyaremohan,Lord krishna,62.0
Ketu,Lord shiva,62.0
Saipraasad,Blessing or gift of god,62.0
Sanjivan,"Making alive, giving life",62.0
Lahar,Wave,62.0
Dev Kumar,Son of gods,62.0
Anindya,One who cannot be blamed,62.0
Balavir,Brave; powerful; hero,62.0
Abhiruchir,Very good-looking; splendid; pleasing to the eyes,61.0
Chaaruchandra,Beautilful moon,61.0
Dayadeep,A lamp personified as compassion,61.0
Yagnesh,,61.0
Pravin,Expert; skilled,61.0
Ameet,Boundless,61.0
Zehaan,,61.0
Sameep,Close,61.0
Puru,A legendary king,61.0
Karthikeya,"Another name of Lord Murugan, the Hindu god of war;",61.0
Nishil,Night,61.0
Nayath,Leading,61.0
Vedraj,Lord Of All Vedas,61.0
Swastika,Peace,61.0
Khushwant,One full of happiness,61.0
Pandu,,61.0
Anjal,Hollow formed by joining two hands,61.0
Prayaag,"Place of sacrifice, allahabad",61.0
Vritansh,,61.0
Amitabh,Unlimited,61.0
Pransu,"High, tall",61.0
Harekrishna,Lord krishna,61.0
Chitraksh,Beautiful eyed,61.0
Manojkumar,,61.0
Himansu,,61.0
Parkash,One who sheds light on others,61.0
Maruti,"Hanuman, bhimsen",61.0
Tuhin,Snow,60.0
Ipsit,Desired,60.0
Dayasagara,Ocean of compassionate,60.0
Ahijit,Conquerer of the serpent,60.0
Kailashchandra,Lord shiva,60.0
Jivraj,Lord of life,60.0
Amresh,Lord indra,60.0
Kaditula,Sword,60.0
Pehlaj,First born,60.0
Chandra Sekhar,,60.0
Paramhansa,Supreme soul,60.0
Parameswaran,,60.0
Heramb,Lord ganesh,60.0
Vachasya,One who is a good orator,60.0
Poonish,Lord of the pious,60.0
Hemanga,Golden coloured,60.0
Jagger,"Strong, loyal",60.0
Devadutt,Gift of god,60.0
Thilak,,60.0
Sadasivam,,60.0
Prateet,Manifested,60.0
Dehay,One who concentrates in his work,60.0
Amitosh,Amitosh is an Indian name that means 'boundless joy',60.0
Haridas,Servant of Lord Krishna,60.0
Murari,Lord krishna,60.0
Devarya,Divine belief,60.0
Mahabala,Strength,60.0
Raghuram,,60.0
Mahaketu,Lord shiva,60.0
Amritaya,The immortal. lord vishnu,60.0
Bharadwaj,A sage; a mythical bird,60.0
Vikranth,,60.0
Ashiq,Lover,60.0
Charanjit,One who has won over the lord,60.0
Dhaneesh,,59.0
Amardeep,Eternal light,59.0
Mairava,,59.0
Vikyaath,Famous,59.0
Prineet,"Content, satisfied",59.0
Tirtha,Holy place,59.0
Daruna,One which is strong and hard as wood.,59.0
Arasu,,59.0
Kusagra,A king,59.0
Jogesh,Lord shiva,59.0
Dashasava,Merciful and gracious,59.0
Hara,The remover of sins,59.0
Hare Krishna,A devotee of Lord Krishna,59.0
Bhadraksh,One with beautiful eyes,59.0
Balu,,59.0
Prasad,Propitiary offering or boon,59.0
Aloke,Light,59.0
Manasyu,"Wishing , desiring",59.0
Janyuh,One who is an expert at war,59.0
Adipurush,Primordial being.,59.0
Jaskaran,Good deeds,59.0
Nagendra,Lord of mountains ( himalaya ),59.0
Jastej,"It means glow, radiance or glory",59.0
Anandapadmanabhan,,59.0
Mritunjay,Who has won over death,59.0
Farid,"Unique, matchless, precious.",59.0
Niyath,Behaviour,59.0
Vasisht,Maharshi,59.0
Agasti,Name of a sage,59.0
Janjeet,The person who notes the victory of his people,59.0
Mahamani,Lord shiva,58.0
Radhakrishnan,,58.0
Vihang,A bird,58.0
Arins,Happy,58.0
Jagadhish,Lord of the world,58.0
Samabashiv,Lord shiva,58.0
Prathmesh,Lord ganesha,58.0
Harikrishna,,58.0
Swaroop,,58.0
Kirtan,Song of praise,58.0
Nidheesh,,58.0
Ravinshu,Kamdev ( cupid ),58.0
Dayaram,Merciful,58.0
Jayaprakash,Light of victory,58.0
Dhanajit,Wealth,58.0
Amshu,Atom,58.0
Yagna,Ceremonial rites to god,58.0
Nigam,Treasure,58.0
Mahender,,58.0
Ijay,Lord vishnu,58.0
Raghavendran,,58.0
Jagjeevan,Worldly life,58.0
Viresh,Brave lord,58.0
Zarann,Flow of water,58.0
Pran,"Vital breath, life",58.0
Ragin,,58.0
Himaghna,The sun,58.0
Eha,A beautiful Desire or Wish,58.0
Mak,Mak,58.0
Vamadev,Lord shiva,58.0
Parees,Touch stone,58.0
Tajdar,Corwned,58.0
Jugal,Couple,58.0
Jabbaar,One who consoles others,58.0
Chakshan,,58.0
Biswajit,,58.0
Hiranyak,Name of a maharishi,58.0
Dayaanidhi,A compassionate and merciful person who follows Lord Shiva,58.0
Bhagesh,Lord of richness,57.0
Hasmukh,Full of cheer,57.0
Vaydeesh,God of the vedas,57.0
Pranith,,57.0
Mrigasya,Lord shiva,57.0
Samiran,Breeze,57.0
Pranet,Leader,57.0
Girvaan,Language of god,57.0
Janmesh,The king of his kundli,57.0
Ratish,"Kamadev, cupid",57.0
Sanil,,57.0
Ratnesh,God of jewels ( kuber),57.0
Gireesh,,57.0
Rohak,Rising,57.0
Lakshmi Narayan,It is a name that refers to Goddess Lakshmi,57.0
Arin,Woman from ireland,57.0
Yaduraj,Lord krishna,57.0
Labh,Gain,57.0
Dayananda,One who is compassionate,57.0
Amshul,Bright,57.0
Jagadbandu,Lord krishna,57.0
Jaiprakash,,57.0
Salaj,Water which flows from melted ice from mountain,57.0
Lakshmikant,"Vishnu, husband of goddess lakshmi",57.0
Aghosh,"Quiet, soundless",57.0
Chakradhar,Name of lord vishnu,57.0
Prithiviraj,,57.0
Taraksh,Mountain,57.0
Debashish,Pleased by god,57.0
Harigopal,Lord krishna,57.0
Padmahasta,Lotus-handed. lord krishan,57.0
Bhagyaraj,Lord of luck,57.0
Sweshik,White,57.0
Pachak,It means one who can digest situations well,57.0
Datta,One who is given,57.0
Daruyat,Desires and aspirations,57.0
Ranjeet,Victor in wars,57.0
Aga,It is a Hindu name that means sword,57.0
Rituraj,Spring,57.0
Paraashar,A celebrated saint,57.0
Parmaarth,"Highest truth, salvation",57.0
Samskar,Good ethics and moral values,57.0
Vibhat,Dawn,56.0
Debasish,,56.0
Padmanabh,One with lotus in his navel i.e. vishnu,56.0
Tijil,Moon,56.0
Gavya,Garden of God,56.0
Nal,An ancient king,56.0
Kanu,Lord krishna,56.0
Padamprem,A devout follower of Lord Krishna,56.0
Yugesh,"One who reigns, King of all eras",56.0
Praveer,"An excellent warrior, king",56.0
Dipak,,56.0
Eklavya,Student who learned bow by watching,56.0
Samaj,Lord indra,56.0
Ghanshyam,Lord krishna,56.0
Kedarnath,Lord shiva,56.0
Kesav,,56.0
Tapesh,The holy trinity,56.0
Machavaram,Dynamic personality,56.0
Ish,Lord vishnu,56.0
Tribhuvan,With knowledge of 3 worlds,56.0
Bipin,Forest,56.0
Vinil,Blue,56.0
Gajendra,Elephant king,56.0
Kaveesha,Lord of poets. lord ganesha,56.0
Vidip,Bright,56.0
Zola,Meaning uncertain,56.0
Riju,Innocent,56.0
Jival,Full of life,56.0
Rajanya,Kingly,56.0
Yashpal,Lord krishna,56.0
Amalesh,The pure one,56.0
Dhawal,White,56.0
Vishesh,Special,56.0
Bali,Brave,56.0
Ragupathi,Master of Speed; Name of an ancient King whose descendant was Lord Rama,56.0
Kalith,Understood,56.0
Uttam,Best,56.0
Dhanvine,A name for lord rama,56.0
Antariksh,Space,56.0
Krunal,,56.0
Lepaksh,It is a variant of name Lepakshi that means one with beauitifully painted eyes,55.0
Vikash,Development,55.0
Vaidyanaath,"Master of medicines,",55.0
Hemadri,Mountain of gold,55.0
Kalapriya,Lover of art,55.0
Jagatpal,Caretaker of the world ( god ),55.0
Balram,Brother of lord krishna,55.0
Raghupati,Lord rama,55.0
Chandraaditya,Name of a king,55.0
Harishchandra,King of surya dynasty,55.0
Preetham,,55.0
Saji,,55.0
Maninth,One who is honored for his thoughts,55.0
Rupak,"Sign, feature",55.0
Inbanathan,Tamil name for sweet boy,55.0
Rajhans,Celestial swan,55.0
Datrim,He who is filled with the mercy of God,55.0
Bahumanyam,Idealistic man,55.0
Sakhan,Obedient.,55.0
Benoy,,55.0
Varunesh,Lord of water,55.0
Kamalnath,Lord vishnu,55.0
Dhyanesh,Meditative,55.0
Pujan,The ceremony of worshiping,55.0
Vikramaditya,A famous king,55.0
Lalitkishore,Beautiful,55.0
Manavendra,A king,55.0
Jayakrishnan,,55.0
Hriman,Wealthy,55.0
Akalpa,Ornament,55.0
Dhanu,,55.0
Atharvan,Knower of the arthara vedas,55.0
Nagraj,"Nagraj means,""Lord of the Nagas"" or serpent king",55.0
Naagraj,It means the King of Serpents,55.0
Udant,Correct message,55.0
Vaikunth,Heaven,55.0
Manomay,Conqueror of ones heart,55.0
Agendra,Himalayan mountain,55.0
Aganveer,God of Sikh law,55.0
Anjan,Eye liner,55.0
Manwant,One with a strong heart,55.0
Pradhi,Intelligent,55.0
Jaimini,An ancient philosopher,54.0
Alankar,"Gold, ornament",54.0
Bhooshit,Decorated,54.0
Lakshany,One who is well focused on an aim or a target,54.0
Lakshman,Brother of lord rama,54.0
Samin,Self- disciplined,54.0
Chiranjeev,Immortal,54.0
Rujul,"Simple, honest",54.0
Nabhoj,Born in sky,54.0
Baira,Courageous one,54.0
Jyotirmoy,Lustrous,54.0
Dasabahu,One who is armed in ten's.,54.0
Saiprasad,,54.0
Rishitesh,,54.0
Thakarshi,Lord krishna,54.0
Chatresh,Lord shiva,54.0
Airawat,Name of Lord Indra's white elephant,54.0
Aiyappa,Name of Hindu god Ayyappa who is the son of Lord Shiva and Mohini,54.0
Uddhav,Lord krishna's friend,54.0
Baidyanath,Master of medicines,54.0
Pradarsh,"Appearance, order",54.0
Daruka,Deodar tree,54.0
Vineesh,,54.0
Nagaraj,,54.0
Mailabh,He who is honored for his work,54.0
Malhari,A variant name of Lord Shiva,54.0
Nagaraju,,54.0
Nish,,54.0
Madhusudhan,,54.0
Anang,Cupid or kamadeva,54.0
Brihant,Destroyer of the powerful; massive; grand; a king who fought on the side of the Pandavas,54.0
Vaijnath,Lord shiva,54.0
Mohanraj,,54.0
Rajasekar,,54.0
Nirish,"Free, without any owner",54.0
Dinakaran,Sun; One who makes day or light;,53.0
Kavel,Lotus,53.0
Janamejay,An ancient king,53.0
Chandrashekar,Lord shiva,53.0
Kanal,Shining,53.0
Lagan,Appropriate time,53.0
Tejovikas,He who shines like the sun,53.0
Lekith,He who writes well,53.0
Aghat,Destroyer of sin,53.0
Tamal,A tree with very dark bark,53.0
Purajit,Lord shiva,53.0
Bhishma,Teacher of kauravas bhoj,53.0
Ambuj,Lotus,53.0
Kivar,The sun,53.0
Hastin,Elephant,53.0
Maheswaran,,53.0
Devraaj,"King among gods, name of indra",53.0
Anjaney,Lord anjaneya,53.0
Jinesh,,53.0
Pushpak,Mythical vehicle of lord vishnu,53.0
Geet,Song,53.0
Anindith,One who is blameless or faultless,53.0
Kamaldev,One of the many names of Lord Vishnu,53.0
Abhrakasin,"With clouds for shelter , an ascetic",53.0
Pruthivi,Earth,53.0
Padmapani,Lord bramha,53.0
Kal-hans,Swan,53.0
Tapasranjan,Lord vishnu,53.0
Manesh,The one who thinks a lot,53.0
Ranjiv,Victorious,53.0
Minal,A precious stone,53.0
Balaraju,,53.0
Vidipt,A bright-faced angel,53.0
Kannan,,53.0
Akroor,Kind,53.0
Kaami,Wishes or Desires that are fulfilled are implied by the name Kaami,53.0
Hemaraj,King of gold,53.0
Kalaiselvan,,53.0
Kanj,Lord brahama,53.0
Padmalochan,Lotus eyed,53.0
Rathin,Warrior who fights from a chariot,53.0
Prabhakar,The sun,52.0
Vasant,Spring,52.0
Rony,,52.0
Hemendra,Lord of gold,52.0
Harindranath,Lord of hari,52.0
Manalp,Unique person in his own way,52.0
Bakiyaraj,Blessed lucky boy,52.0
Hemaadri,Mountain of gold,52.0
Parindra,Lion,52.0
Meghraj,King of clouds,52.0
Azad,,52.0
Dibin,,52.0
Kandarp,God of love,52.0
Gadiva,A powerful Arjunan bow,52.0
Mahishmat,A traditional name that means Grandfather of Sahararjuna - a King,52.0
Ikshu,Sugarcane,52.0
Prabhu,God,52.0
Upendra,Lord vishnu,52.0
Vaijayi,Victor,52.0
Madhukanta,The moon,52.0
Padmanabha,Lord vishnu,52.0
Rajeesh,Ruler of Kings; Emperor;,52.0
Agharna,The moon,52.0
Ramanjaneyulu,,52.0
Kaladhar,One who shows different phases,52.0
Nand Nandan,One who loves Lord Krishna,52.0
Parmarth,One who stands with the truth,52.0
Dharma,"Religion, nature",52.0
Chadrashekhar,Crown or crest,52.0
Kallol,Shouts of joy,52.0
Samarendu,Lord vishnu,52.0
Nabhendu,New moon,52.0
Om Prakash,,52.0
Aghora,One of the five faces of Lord Shiva,52.0
Amil,Invaluable,52.0
Nithish,,52.0
Deelaksha,The one who is powerful like the wind,52.0
Raghotham,Greatest of all,51.0
Esh,God,51.0
Debamallya,One who pays tribute to the Creator,51.0
Nahusha,A mythological king,51.0
Rajyeshwar,King,51.0
Bahurai,With great riches,51.0
Yadunandan,"Son of yadu, krishna",51.0
Caturasva,It means a horse owner,51.0
Kaamaari,"Sanskrit name that means, 'Enemy of lust'",51.0
Makhan,Soft and pure like butter,51.0
Avanindra,King of the earth,51.0
Hemdev,Lord of wealth,51.0
Amalendu,Full moon,51.0
Ilesh,Lord of earth,51.0
Citrya,"Brilliant, sparkling",51.0
Param-hans,The supreme spirit,51.0
Hasan,Laughter,51.0
Pankajalochana,Lotus eyed. lord krishna,51.0
Pinaki,Lord krishna,51.0
Asheesh,God's Blessing,51.0
Kalicharan,Feet of goddess kali,51.0
Tuvijat,Lord indra,51.0
Manjyot,Light of the mind,51.0
Jaspal,Lord krishna,51.0
Lukesh,King of the empire,51.0
Oviyan,I tios an Indian name that means 'Artist',51.0
Yashvasin,The popular. lord ganesha,51.0
Jina,Lord vishnu,51.0
Avadhesh,King dasaratha,51.0
Swagat,Welcome,51.0
Padmapati,Lord vishnu,51.0
Amlan,Unfading; everbright,51.0
Aswath,,51.0
Neelabh,"Object in the sky (cloud, moon)",51.0
Jatasya,The ocean,51.0
Pavitra,Pure,50.0
Dyumat,"Brilliant , splendid , excellent",50.0
Ednit,Evolved,50.0
Dayaakar,One who is very merciful and gracious,50.0
Meghnath,Meghnath means lord of the clouds,50.0
Manuraj,Kuber,50.0
Vishakh,Lord shiva,50.0
Nimesh,,50.0
Palashkusum,The flower of palash,50.0
Bhanuprasad,Gift of sun,50.0
Nityanta,Lord vishnu,50.0
Tegvir,,50.0
Vaikartan,Name of karna,50.0
Bhooshan,Ornaments,50.0
Ambarish,The sky,50.0
Vajrajit,Lord indra,50.0
Govardhan,Name of a mountain in gokul,50.0
Prashanth,One who is peaceful ; calm,50.0
Bhupendra,King of kings,50.0
Madhumay,Consisting of honey,50.0
Iranna,,50.0
Bhavan,Palace,50.0
Neeradh,One who is like a cloudy sky,50.0
Aryanathan,Another name of Lord Ayyappa,50.0
Prabodh,"Waking, vigilance",50.0
Dhansukh,Wealthy; happy,50.0
Pourush,,50.0
Veeral,Unparalleled and precious,50.0
Dharmesh,Lord of religion,50.0
Mithin,,50.0
Chandresh,King of the moon,50.0
Balashankar,Young lord shiva,50.0
Balachandar,Young moon,50.0
Kaleecharan,Feet of goddess kali,50.0
Yaaja,One who is the king of all; Another name of Lord Shiva,50.0
Sakthi,,50.0
Jagadeesan,,50.0
Kamaldip,It is used to imply a lotus like floating lamp,50.0
Ranadeva,Lord of battles,50.0
Harikanth,Dear to indra,50.0
Charnjit,One who has won the world,50.0
Chanaakya,Great scholar,50.0
Rathish,,50.0
Balachakravarthy,One who gives solutions to problems,50.0
Rajkiran,,50.0
Sajad,Tousef,50.0
Bakool,Flower,50.0
Yadu,An ancient king,50.0
Yayin,Lord shiva,50.0
Japesh,Lord shiva,50.0
Axar,"Imperishable, Alphabet",50.0
Yogi,Devotee,50.0
Baireddy,Creative by heart,50.0
Jasbeer,Victorious hero,50.0
Sanath,,50.0
Zeyar,One who excels in everything,50.0
Balachandan,Blessed by the moon,49.0
Kaneer,As strong and stable as a tree,49.0
Mahaniya,Worthy of honour,49.0
Tasmee,One who loves deeply,49.0
Vayun,Lively,49.0
Ambikapathi,Lord of siva,49.0
Arushan,The very first rays of dawn,49.0
Vagishan,Lord of the mountains; Another name Of Lord Shiva,49.0
Nandakishor,Wiz kid,49.0
Deepjay,One who is like a well lit lamp,49.0
Nanak,Guru of sikhs,49.0
Ayushman,,49.0
Ameil,One who is invaluable,49.0
Nishanath,Moon,49.0
Vikaas,Progress,49.0
Jaldev,God of water (lord varun),49.0
SaiKalateeta,Beyond time limitations,49.0
Saikalakala,"Lord of eternity, shirdi sai baba",49.0
Vigrah,Lord shiva,49.0
Aswinth,,49.0
Janardhan,,49.0
Devarsi,Sage of the devas,49.0
Vagindra,Lord of speech,49.0
Dashee,One who is on lent or on fast,49.0
Ravikumar,,49.0
Kalpa,"Able , fit",49.0
Aseem,Limitlessashank = faith,49.0
Dhilan,,49.0
Zisyarupin,Having the appearance of a scholar,49.0
Parashuraam,"Brave, an ancient sage",49.0
Vishaal,Broad,49.0
Prajesh,Lord brahma prajin,49.0
Pavankumar,"Bhim, hanuman ( son of the wind)",49.0
Bailanie,Independent person,49.0
Vishagan,Holy and Pure;Another name of Lord Muruga and Lord Vishnu,49.0
Mandith,Adorned,49.0
Agniprava,Bright as the fire,49.0
Kalimohan,A devotee of goddess kali,49.0
Chadra,Moon,49.0
Agnimitra,Friend of fire,49.0
Neerad,Clouds,49.0
Bhagirath,Name of an ancient king,49.0
Rohinish,Moon,49.0
Jagajeevan,Life of the world,49.0
Mahipati,King,49.0
Ravy,From the sun,49.0
Dayanidhi,Kind person,49.0
Ekaant,Soliltary,49.0
Vishakan,"One whose boundary is endless; Another name of Lord Murugan, Lord Shiva.",49.0
Vasdev,God of entire being; The name was also given to the father Of Lord Krishna.,49.0
Mayon,The black god,48.0
Chitesh,Lord of the soul,48.0
Nandil,A strong and happy individual,48.0
